ID Major,Major,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6,,,,,,,,,,
90102,Mass Communication & Media Studies,2012,2012,217156,Brown University,2,Women,18,brown-university,mass-communication-media-studies,,,,,,,,,,
130410,Urban Education & Leadership,2018,2018,217156,Brown University,2,Women,18,brown-university,urban-education-leadership,,,,,,,,,,
160104,Comparative Literature,2014,2014,217156,Brown University,2,Women,18,brown-university,comparative-literature,,,,,,,,,,
261201,Biotechnology,2018,2018,217156,Brown University,2,Women,18,brown-university,biotechnology-261201,,,,,,,,,,
300000,General Interdisciplinary Studies,2020,2020,217156,Brown University,2,Women,18,brown-university,general-interdisciplinary-studies-300000,,,,,,,,,,
301202,Cultural Resource Management & Policy Analysis,2019,2019,217156,Brown University,2,Women,18,brown-university,cultural-resource-management-policy-analysis,,,,,,,,,,
301501,"Science, Technology, & Society",2019,2019,217156,Brown University,2,Women,18,brown-university,science-technology-society-301501,,,,,,,,,,
301501,"Science, Technology, & Society",2020,2020,217156,Brown University,2,Women,18,brown-university,science-technology-society-301501,,,,,,,,,,
422701,Cognitive Psychology & Psycholinguistics,2019,2019,217156,Brown University,2,Women,18,brown-university,cognitive-psychology-psycholinguistics,,,,,,,,,,
450201,Anthropology,2018,2018,217156,Brown University,2,Women,18,brown-university,anthropology-450201,,,,,,,,,,
450201,Anthropology,2019,2019,217156,Brown University,2,Women,18,brown-university,anthropology-450201,,,,,,,,,,
500701,General Art Studies,2016,2016,217156,Brown University,2,Women,18,brown-university,general-art-studies,,,,,,,,,,
512201,General Public Health,2012,2012,217156,Brown University,2,Women,18,brown-university,general-public-health,,,,,,,,,,
50101,African Studies,2016,2016,217156,Brown University,2,Women,17,brown-university,african-studies,,,,,,,,,,
50102,American & U.S. Studies,2014,2014,217156,Brown University,2,Women,17,brown-university,american-us-studies,,,,,,,,,,
130410,Urban Education & Leadership,2019,2019,217156,Brown University,2,Women,17,brown-university,urban-education-leadership,,,,,,,,,,
140501,Bioengineering & Biomedical Engineering,2012,2012,217156,Brown University,2,Women,17,brown-university,bioengineering-biomedical-engineering,,,,,,,,,,
161200,"General Classical Language, Literature, & Linguistics",2015,2015,217156,Brown University,2,Women,17,brown-university,general-classical-language-literature-linguistics,,,,,,,,,,
161200,"General Classical Language, Literature, & Linguistics",2016,2016,217156,Brown University,2,Women,17,brown-university,general-classical-language-literature-linguistics,,,,,,,,,,
400601,General Geology & Earch Science,2013,2013,217156,Brown University,2,Women,17,brown-university,general-geology-earch-science,,,,,,,,,,
30103,Environmental Studies,2016,2016,217156,Brown University,2,Women,16,brown-university,environmental-studies,,,,,,,,,,
30104,Environmental Science,2020,2020,217156,Brown University,2,Women,16,brown-university,environmental-science,,,,,,,,,,
50101,African Studies,2017,2017,217156,Brown University,2,Women,16,brown-university,african-studies,,,,,,,,,,
50101,African Studies,2020,2020,217156,Brown University,2,Women,16,brown-university,african-studies,,,,,,,,,,
50102,American & U.S. Studies,2015,2015,217156,Brown University,2,Women,16,brown-university,american-us-studies,,,,,,,,,,
130101,General Education,2016,2016,217156,Brown University,2,Women,16,brown-university,general-education-130101,,,,,,,,,,
160104,Comparative Literature,2019,2019,217156,Brown University,2,Women,16,brown-university,comparative-literature,,,,,,,,,,
261102,Biostatistics,2020,2020,217156,Brown University,2,Women,16,brown-university,biostatistics,,,,,,,,,,
301202,Cultural Resource Management & Policy Analysis,2013,2013,217156,Brown University,2,Women,16,brown-university,cultural-resource-management-policy-analysis,,,,,,,,,,
301501,"Science, Technology, & Society",2016,2016,217156,Brown University,2,Women,16,brown-university,science-technology-society-301501,,,,,,,,,,
422701,Cognitive Psychology & Psycholinguistics,2018,2018,217156,Brown University,2,Women,16,brown-university,cognitive-psychology-psycholinguistics,,,,,,,,,,
451201,Urban Studies,2020,2020,217156,Brown University,2,Women,16,brown-university,urban-studies,,,,,,,,,,
511401,Medical Scientist,2020,2020,217156,Brown University,2,Women,16,brown-university,medical-scientist,,,,,,,,,,
50101,African Studies,2018,2018,217156,Brown University,2,Women,15,brown-university,african-studies,,,,,,,,,,
50200,Ethnic Studies,2017,2017,217156,Brown University,2,Women,15,brown-university,ethnic-studies,,,,,,,,,,
140501,Bioengineering & Biomedical Engineering,2016,2016,217156,Brown University,2,Women,15,brown-university,bioengineering-biomedical-engineering,,,,,,,,,,
160104,Comparative Literature,2018,2018,217156,Brown University,2,Women,15,brown-university,comparative-literature,,,,,,,,,,
161200,"General Classical Language, Literature, & Linguistics",2012,2012,217156,Brown University,2,Women,15,brown-university,general-classical-language-literature-linguistics,,,,,,,,,,
161200,"General Classical Language, Literature, & Linguistics",2014,2014,217156,Brown University,2,Women,15,brown-university,general-classical-language-literature-linguistics,,,,,,,,,,
161200,"General Classical Language, Literature, & Linguistics",2019,2019,217156,Brown University,2,Women,15,brown-university,general-classical-language-literature-linguistics,,,,,,,,,,
261102,Biostatistics,2017,2017,217156,Brown University,2,Women,15,brown-university,biostatistics,,,,,,,,,,
270101,General Mathematics,2019,2019,217156,Brown University,2,Women,15,brown-university,general-mathematics,,,,,,,,,,
400501,General Chemistry,2014,2014,217156,Brown University,2,Women,15,brown-university,general-chemistry,,,,,,,,,,
400501,General Chemistry,2018,2018,217156,Brown University,2,Women,15,brown-university,general-chemistry,,,,,,,,,,
400601,General Geology & Earch Science,2016,2016,217156,Brown University,2,Women,15,brown-university,general-geology-earch-science,,,,,,,,,,
500501,General Drama & Theater Arts,2013,2013,217156,Brown University,2,Women,15,brown-university,general-drama-theater-arts,,,,,,,,,,
500501,General Drama & Theater Arts,2020,2020,217156,Brown University,2,Women,15,brown-university,general-drama-theater-arts,,,,,,,,,,
520201,General Business Administration & Management,2019,2019,217156,Brown University,2,Women,15,brown-university,general-business-administration-management,,,,,,,,,,
50101,African Studies,2019,2019,217156,Brown University,2,Women,14,brown-university,african-studies,,,,,,,,,,
50200,Ethnic Studies,2019,2019,217156,Brown University,2,Women,14,brown-university,ethnic-studies,,,,,,,,,,
110701,Computer Science,2012,2012,217156,Brown University,2,Women,14,brown-university,computer-science-110701,,,,,,,,,,
130410,Urban Education & Leadership,2016,2016,217156,Brown University,2,Women,14,brown-university,urban-education-leadership,,,,,,,,,,
131202,Elementary Education & Teaching,2016,2016,217156,Brown University,2,Women,14,brown-university,elementary-education-teaching,,,,,,,,,,
140501,Bioengineering & Biomedical Engineering,2013,2013,217156,Brown University,2,Women,14,brown-university,bioengineering-biomedical-engineering,,,,,,,,,,
300000,General Interdisciplinary Studies,2015,2015,217156,Brown University,2,Women,14,brown-university,general-interdisciplinary-studies-300000,,,,,,,,,,
301202,Cultural Resource Management & Policy Analysis,2014,2014,217156,Brown University,2,Women,14,brown-university,cultural-resource-management-policy-analysis,,,,,,,,,,
302501,Cognitive Science,2019,2019,217156,Brown University,2,Women,14,brown-university,cognitive-science-302501,,,,,,,,,,
400801,General Physics,2020,2020,217156,Brown University,2,Women,14,brown-university,general-physics,,,,,,,,,,
450604,Developmental Economics & International Development,2013,2013,217156,Brown University,2,Women,14,brown-university,developmental-economics-international-development,,,,,,,,,,
450604,Developmental Economics & International Development,2016,2016,217156,Brown University,2,Women,14,brown-university,developmental-economics-international-development,,,,,,,,,,
459999,Other Social Sciences,2019,2019,217156,Brown University,2,Women,14,brown-university,other-social-sciences-459999,,,,,,,,,,
500501,General Drama & Theater Arts,2016,2016,217156,Brown University,2,Women,14,brown-university,general-drama-theater-arts,,,,,,,,,,
500701,General Art Studies,2017,2017,217156,Brown University,2,Women,14,brown-university,general-art-studies,,,,,,,,,,
50108,Near & Middle Eastern Studies,2014,2014,217156,Brown University,2,Women,13,brown-university,near-middle-eastern-studies,,,,,,,,,,
90102,Mass Communication & Media Studies,2015,2015,217156,Brown University,2,Women,13,brown-university,mass-communication-media-studies,,,,,,,,,,
161200,"General Classical Language, Literature, & Linguistics",2013,2013,217156,Brown University,2,Women,13,brown-university,general-classical-language-literature-linguistics,,,,,,,,,,
161200,"General Classical Language, Literature, & Linguistics",2018,2018,217156,Brown University,2,Women,13,brown-university,general-classical-language-literature-linguistics,,,,,,,,,,
260202,Biochemistry,2019,2019,217156,Brown University,2,Women,13,brown-university,biochemistry,,,,,,,,,,
261201,Biotechnology,2017,2017,217156,Brown University,2,Women,13,brown-university,biotechnology-261201,,,,,,,,,,
300801,Mathematics & Computer Science,2019,2019,217156,Brown University,2,Women,13,brown-university,mathematics-computer-science-300801,,,,,,,,,,
301701,Behavioral Sciences,2020,2020,217156,Brown University,2,Women,13,brown-university,behavioral-sciences-301701,,,,,,,,,,
400601,General Geology & Earch Science,2018,2018,217156,Brown University,2,Women,13,brown-university,general-geology-earch-science,,,,,,,,,,
400801,General Physics,2013,2013,217156,Brown University,2,Women,13,brown-university,general-physics,,,,,,,,,,
400801,General Physics,2016,2016,217156,Brown University,2,Women,13,brown-university,general-physics,,,,,,,,,,
422701,Cognitive Psychology & Psycholinguistics,2014,2014,217156,Brown University,2,Women,13,brown-university,cognitive-psychology-psycholinguistics,,,,,,,,,,
450604,Developmental Economics & International Development,2015,2015,217156,Brown University,2,Women,13,brown-university,developmental-economics-international-development,,,,,,,,,,
450604,Developmental Economics & International Development,2019,2019,217156,Brown University,2,Women,13,brown-university,developmental-economics-international-development,,,,,,,,,,
500501,General Drama & Theater Arts,2012,2012,217156,Brown University,2,Women,13,brown-university,general-drama-theater-arts,,,,,,,,,,
512211,Health Services Administration,2015,2015,217156,Brown University,2,Women,13,brown-university,health-services-administration,,,,,,,,,,
512211,Health Services Administration,2017,2017,217156,Brown University,2,Women,13,brown-university,health-services-administration,,,,,,,,,,
512211,Health Services Administration,2019,2019,217156,Brown University,2,Women,13,brown-university,health-services-administration,,,,,,,,,,
520201,General Business Administration & Management,2020,2020,217156,Brown University,2,Women,13,brown-university,general-business-administration-management,,,,,,,,,,
30103,Environmental Studies,2018,2018,217156,Brown University,2,Women,12,brown-university,environmental-studies,,,,,,,,,,
50101,African Studies,2013,2013,217156,Brown University,2,Women,12,brown-university,african-studies,,,,,,,,,,
50203,"Hispanic-American, Puerto Rican, & Mexican-American Studies",2012,2012,217156,Brown University,2,Women,12,brown-university,hispanic-american-puerto-rican-mexican-american-studies,,,,,,,,,,
130410,Urban Education & Leadership,2017,2017,217156,Brown University,2,Women,12,brown-university,urban-education-leadership,,,,,,,,,,
160104,Comparative Literature,2020,2020,217156,Brown University,2,Women,12,brown-university,comparative-literature,,,,,,,,,,
260202,Biochemistry,2020,2020,217156,Brown University,2,Women,12,brown-university,biochemistry,,,,,,,,,,
260406,Cellular & Molecular Biology,2013,2013,217156,Brown University,2,Women,12,brown-university,cellular-molecular-biology,,,,,,,,,,
261309,Epidemiology,2018,2018,217156,Brown University,2,Women,12,brown-university,epidemiology,,,,,,,,,,
301202,Cultural Resource Management & Policy Analysis,2015,2015,217156,Brown University,2,Women,12,brown-university,cultural-resource-management-policy-analysis,,,,,,,,,,
301501,"Science, Technology, & Society",2014,2014,217156,Brown University,2,Women,12,brown-university,science-technology-society-301501,,,,,,,,,,
301501,"Science, Technology, & Society",2017,2017,217156,Brown University,2,Women,12,brown-university,science-technology-society-301501,,,,,,,,,,
